id,age,workclass,education,marital-status,occupation,relationship,race,sex,hours-per-week,native-country,income
177792,32, Private, Bachelors, Divorced, Exec-managerial, Not-in-family, White, Female,48, United-States, >50K
273514,52, Private, HS-grad, Separated, Craft-repair, Not-in-family, White, Male,40, United-States, <=50K
202373,21, Private, Some-college, Married-civ-spouse, Handlers-cleaners, Husband, Black, Male,40, United-States, <=50K
332785,27, Local-gov, HS-grad, Never-married, Protective-serv, Own-child, White, Male,38, United-States, <=50K
149640,46, Private, 7th-8th, Married-spouse-absent, Transport-moving, Not-in-family, White, Male,45, United-States, <=50K
40151,42, Private, Assoc-voc, Married-civ-spouse, Other-service, Husband, White, Male,30, United-States, <=50K
183686,79, Self-emp-inc, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,20, United-States, >50K
32801,50, Federal-gov, Bachelors, Married-civ-spouse, Exec-managerial, Wife, Amer-Indian-Eskimo, Female,40, United-States, >50K
195282,19, ?, HS-grad, Never-married, ?, Own-child, Black, Female,20, United-States, <=50K
134026,43, Federal-gov, Some-college, Never-married, Adm-clerical, Other-relative, White, Male,40, United-States, <=50K
96678,51, Local-gov, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Male,60, United-States, <=50K
174533,45, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, White, Male,50, United-States, >50K
180807,65, Private, HS-grad, Separated, Protective-serv, Not-in-family, White, Male,20, United-States, <=50K
186324,66, Private, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,5, United-States, >50K
257250,36, Self-emp-not-inc, Assoc-voc, Married-civ-spouse, Farming-fishing, Husband, White, Male,99, United-States, <=50K
212800,26, Private, Assoc-acdm, Never-married, Prof-specialty, Own-child, White, Female,36, United-States, <=50K
55360,28, Private, Some-college, Never-married, Sales, Not-in-family, Black, Male,50, United-States, <=50K
195253,39, Self-emp-not-inc, Prof-school, Married-civ-spouse, Prof-specialty, Husband, White, Male,45, United-States, >50K
45156,43, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, White, Male,60, United-States, <=50K
435469,20, Private, HS-grad, Never-married, Other-service, Own-child, White, Female,40, Mexico, <=50K
231287,29, Private, Some-college, Divorced, Tech-support, Unmarried, White, Male,40, United-States, <=50K
168854,32, Private, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,50, United-States, >50K
185057,44, Self-emp-not-inc, Bachelors, Divorced, Exec-managerial, Not-in-family, White, Female,40, United-States, <=50K
91670,18, ?, Some-college, Never-married, ?, Own-child, Asian-Pac-Islander, Female,40, United-States, <=50K
165517,60, Private, Some-college, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,40, United-States, <=50K
73161,34, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,40, United-States, >50K
178792,60, Private, HS-grad, Widowed, Handlers-cleaners, Not-in-family, White, Female,40, United-States, <=50K
32897,38, Private, 11th, Divorced, Sales, Unmarried, White, Female,40, United-States, <=50K
250967,29, Private, Assoc-voc, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,40, United-States, <=50K
41901,41, Private, Some-college, Never-married, Craft-repair, Not-in-family, White, Male,40, United-States, <=50K
379779,49, Private, Bachelors, Divorced, Exec-managerial, Not-in-family, White, Female,40, United-States, <=50K
217838,37, Private, 5th-6th, Separated, Other-service, Unmarried, White, Female,40, Mexico, <=50K
137527,37, Self-emp-not-inc, Doctorate, Never-married, Prof-specialty, Not-in-family, White, Female,60, United-States, >50K
198965,43, Private, Some-college, Married-civ-spouse, Sales, Husband, White, Male,38, United-States, >50K
70645,41, Private, Masters, Widowed, Prof-specialty, Not-in-family, White, Female,55, United-States, <=50K
220644,37, Private, HS-grad, Divorced, Other-service, Unmarried, Black, Female,40, ?, <=50K
175081,19, Private, 9th, Never-married, Craft-repair, Other-relative, White, Male,60, United-States, <=50K
180299,29, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, White, Male,35, United-States, <=50K
548664,40, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,15, United-States, <=50K
278114,53, Private, 7th-8th, Married-civ-spouse, Exec-managerial, Husband, White, Male,40, United-States, >50K
394927,27, Private, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,55, United-States, <=50K
127482,44, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,50, England, >50K
236938,29, Private, Assoc-acdm, Divorced, Craft-repair, Unmarried, White, Female,38, United-States, <=50K
232991,25, Private, 5th-6th, Married-civ-spouse, Machine-op-inspct, Husband, Other, Male,40, Mexico, <=50K
34378,38, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,55, United-States, <=50K
81513,48, Self-emp-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,50, United-States, >50K
106780,18, Private, Some-college, Never-married, Other-service, Own-child, White, Female,12, United-States, <=50K
178596,50, Private, HS-grad, Divorced, Craft-repair, Unmarried, White, Male,50, United-States, <=50K
329026,37, Private, HS-grad, Married-civ-spouse, Adm-clerical, Wife, White, Female,40, United-States, >50K
26490,48, Private, Bachelors, Widowed, Other-service, Unmarried, White, Female,20, United-States, <=50K
338033,50, Private, Some-college, Never-married, Other-service, Not-in-family, White, Male,32, United-States, <=50K
169303,74, ?, HS-grad, Married-civ-spouse, ?, Husband, White, Male,6, United-States, <=50K
21154,24, Private, Some-college, Never-married, Adm-clerical, Own-child, White, Female,30, United-States, <=50K
209449,34, Private, Some-college, Married-civ-spouse, Tech-support, Husband, Black, Male,40, United-States, >50K
389143,19, Private, Some-college, Never-married, Sales, Own-child, White, Male,40, United-States, <=50K
101260,39, Private, HS-grad, Never-married, Machine-op-inspct, Own-child, White, Male,40, United-States, <=50K
198270,40, Private, Some-college, Divorced, Other-service, Not-in-family, White, Female,40, United-States, <=50K
45781,30, Private, HS-grad, Never-married, Adm-clerical, Unmarried, White, Female,40, United-States, <=50K
134566,27, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Male,40, United-States, <=50K
283806,23, ?, 9th, Divorced, ?, Not-in-family, White, Female,35, United-States, <=50K
286869,68, ?, 7th-8th, Widowed, ?, Not-in-family, White, Female,40, ?, <=50K
422813,46, Private, Some-college, Married-civ-spouse, Adm-clerical, Husband, White, Male,40, United-States, >50K
103277,24, Local-gov, Bachelors, Never-married, Prof-specialty, Own-child, White, Female,50, United-States, <=50K
201871,18, Private, 12th, Never-married, Other-service, Own-child, White, Male,20, United-States, <=50K
167728,50, Self-emp-not-inc, Doctorate, Married-civ-spouse, Prof-specialty, Husband, White, Male,60, United-States, >50K
211517,42, Private, 11th, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,40, United-States, <=50K
118212,42, Private, 9th, Married-civ-spouse, Transport-moving, Husband, White, Male,40, United-States, <=50K
259846,37, Private, Assoc-voc, Married-civ-spouse, Adm-clerical, Husband, White, Male,40, United-States, <=50K
98926,57, Private, Some-college, Widowed, Tech-support, Not-in-family, White, Female,16, United-States, <=50K
207352,27, Private, Bachelors, Married-civ-spouse, Tech-support, Husband, Asian-Pac-Islander, Male,40, India, >50K
206609,31, Private, 10th, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,40, United-States, <=50K
104509,34, Local-gov, Masters, Separated, Prof-specialty, Unmarried, White, Female,40, United-States, <=50K
170350,55, Self-emp-not-inc, HS-grad, Divorced, Other-service, Other-relative, White, Female,40, United-States, <=50K
183884,56, Private, 11th, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,40, United-States, <=50K
110964,36, State-gov, Bachelors, Married-civ-spouse, Prof-specialty, Wife, White, Female,38, United-States, <=50K
154410,35, State-gov, Some-college, Never-married, Farming-fishing, Own-child, White, Male,40, United-States, <=50K
257659,63, ?, Masters, Never-married, ?, Not-in-family, White, Female,3, United-States, <=50K
274679,28, Private, Masters, Never-married, Prof-specialty, Not-in-family, White, Male,50, United-States, <=50K
252662,38, Private, Bachelors, Divorced, Exec-managerial, Not-in-family, White, Male,40, United-States, <=50K
356689,30, Self-emp-inc, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,60, United-States, <=50K
205218,18, Private, Some-college, Never-married, Other-service, Own-child, White, Female,20, United-States, <=50K
241306,35, Private, Assoc-voc, Married-civ-spouse, Tech-support, Husband, White, Male,40, United-States, >50K
139127,53, Private, HS-grad, Divorced, Other-service, Not-in-family, White, Female,40, United-States, <=50K
175625,46, Private, Prof-school, Divorced, Prof-specialty, Unmarried, White, Female,40, United-States, <=50K
206459,45, Private, Some-college, Married-civ-spouse, Adm-clerical, Husband, White, Male,40, United-States, <=50K
176123,35, Private, 10th, Married-civ-spouse, Other-service, Husband, Asian-Pac-Islander, Male,60, India, <=50K
111483,41, Private, HS-grad, Never-married, Adm-clerical, Own-child, White, Male,40, United-States, <=50K
106118,60, Self-emp-not-inc, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,70, United-States, >50K
77845,18, Private, Some-college, Never-married, Adm-clerical, Own-child, White, Male,15, United-States, <=50K
162094,19, Private, HS-grad, Never-married, Machine-op-inspct, Own-child, White, Male,40, United-States, <=50K
216469,24, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,50, United-States, <=50K
381965,56, Local-gov, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,40, United-States, >50K
145284,28, Private, HS-grad, Divorced, Transport-moving, Not-in-family, White, Male,70, United-States, <=50K
242482,29, Private, HS-grad, Never-married, Other-service, Not-in-family, White, Male,32, United-States, <=50K
160192,35, Self-emp-not-inc, Some-college, Never-married, Craft-repair, Own-child, White, Male,40, United-States, <=50K
280699,27, ?, Some-college, Never-married, ?, Unmarried, White, Female,40, United-States, <=50K
175942,55, Private, Doctorate, Married-civ-spouse, Prof-specialty, Husband, White, Male,55, ?, >50K
156950,18, Private, HS-grad, Never-married, Adm-clerical, Own-child, White, Male,35, United-States, <=50K
215572,53, Private, HS-grad, Never-married, Craft-repair, Not-in-family, White, Male,40, United-States, <=50K
173593,26, Private, Masters, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,20, Canada, <=50K
193374,55, Private, Some-college, Married-civ-spouse, Tech-support, Husband, White, Male,40, United-States, >50K
334039,45, Local-gov, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,40, United-States, >50K
337664,28, Private, HS-grad, Never-married, Machine-op-inspct, Own-child, White, Male,40, United-States, <=50K
113504,32, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,40, United-States, >50K
177072,27, Private, HS-grad, Never-married, Handlers-cleaners, Own-child, White, Male,40, United-States, <=50K
174503,35, Private, HS-grad, Divorced, Craft-repair, Not-in-family, White, Female,40, United-States, <=50K
214807,36, Private, HS-grad, Divorced, Handlers-cleaners, Unmarried, White, Female,37, United-States, <=50K
222596,41, Private, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,45, United-States, >50K
100345,23, Private, Bachelors, Never-married, Sales, Own-child, White, Male,20, United-States, <=50K
409230,22, Private, 12th, Never-married, Transport-moving, Other-relative, White, Male,40, United-States, <=50K
112497,36, Self-emp-not-inc, Prof-school, Divorced, Prof-specialty, Unmarried, White, Male,40, United-States, >50K
115922,65, Self-emp-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,40, United-States, >50K
375049,59, ?, HS-grad, Married-civ-spouse, ?, Husband, White, Male,41, United-States, >50K
243560,25, Private, HS-grad, Never-married, Sales, Own-child, White, Female,40, Columbia, <=50K
182971,33, Local-gov, Some-college, Married-civ-spouse, Protective-serv, Husband, White, Male,40, United-States, >50K
127215,31, Private, Some-college, Married-civ-spouse, Sales, Husband, White, Male,40, United-States, <=50K
276241,50, State-gov, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,40, United-States, >50K
175109,49, State-gov, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,50, United-States, >50K
498079,43, Private, Bachelors, Divorced, Exec-managerial, Unmarried, White, Female,40, United-States, <=50K
344394,23, Federal-gov, Some-college, Married-civ-spouse, Adm-clerical, Other-relative, White, Female,40, United-States, <=50K
99872,34, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,40, India, >50K
245302,23, Private, Some-college, Divorced, Sales, Own-child, Black, Female,40, United-States, <=50K
43313,63, Private, 10th, Married-civ-spouse, Craft-repair, Husband, White, Male,40, United-States, <=50K
188467,33, Private, HS-grad, Never-married, Farming-fishing, Not-in-family, White, Male,40, United-States, <=50K
351278,51, Self-emp-inc, Bachelors, Divorced, Farming-fishing, Unmarried, White, Male,50, United-States, <=50K
182246,31, Private, HS-grad, Divorced, Craft-repair, Not-in-family, White, Male,45, United-States, <=50K
79870,32, Private, Some-college, Married-civ-spouse, Exec-managerial, Own-child, White, Female,40, Japan, <=50K
353824,48, ?, Some-college, Married-civ-spouse, ?, Husband, White, Male,40, ?, >50K
387116,31, Private, Some-college, Never-married, Adm-clerical, Not-in-family, Black, Female,36, Jamaica, <=50K
34248,47, Private, Assoc-voc, Married-civ-spouse, Sales, Husband, White, Male,40, United-States, >50K
198741,54, State-gov, Some-college, Married-civ-spouse, Protective-serv, Husband, White, Male,40, United-States, >50K
32950,23, Private, Some-college, Never-married, Sales, Not-in-family, White, Male,40, United-States, <=50K
381153,34, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,40, United-States, >50K
100067,46, Private, 11th, Married-civ-spouse, Other-service, Wife, Black, Female,35, United-States, >50K
208785,34, Private, Assoc-acdm, Divorced, Sales, Not-in-family, White, Male,50, United-States, >50K
